SK_ID_CURR,TARGET
101299,0.06148473392716909
101301,0.07602560222847998
101305,0.07619891274800922
101308,0.06827367638008108
101318,0.0558696379280714
101327,0.11159211858804342
101329,0.10362561142012634
101332,0.06396691855061877
101337,0.09168784393150174
101343,0.0638873414485889
101345,0.08158181306324618
101346,0.0889107055566072
101353,0.053288496190473995
101354,0.11075568545317842
101355,0.09436582916170361
101356,0.056588090811286886
101362,0.11095251812528797
101363,0.1255804576713101
101365,0.07995412028656314
101366,0.09505243984275782
101367,0.12163139249713469
101368,0.05568845873556086
101374,0.12436709999028182
101380,0.06018063163657517
101383,0.0651276865295945
101398,0.05287841078254092
101399,0.13350063675648996
101401,0.09513324466099025
101412,0.10100610108262877
101426,0.10497692887101168
101427,0.14243982129951321
101428,0.10161036787567977
101429,0.09574422878772064
101434,0.06867664445817603
101440,0.09161461578235239
101448,0.095070979941651
101449,0.07985483516461525
101465,0.07580329546110774
101467,0.06605088216865988
101472,0.14702855123881356
101478,0.08041520275221423
101497,0.08472821055468185
101504,0.06458279545356028
101547,0.08596212803680243
101548,0.10034209614320341
101555,0.07559559617145489
101570,0.09253191541572028
101572,0.07042053809183203
101578,0.07814501045221228
101580,0.10305693443213688
101588,0.09972454611604346
101602,0.07756004858257429
101610,0.10215052768655776
101614,0.11711226463466294
101616,0.09655276252154936
101643,0.09230293852022367
101644,0.09720392170050247
101649,0.08676295551470631
101650,0.10121278569942456
101665,0.06121208602950387
101667,0.1299162690458076
101669,0.057524446821555046
101674,0.1338093052574648
101675,0.08503792386196955
101678,0.10503892932241572
101682,0.08020617873062257
101686,0.09367536577004759
101697,0.128630712270465
101700,0.09284068551754196
101711,0.06729681832219997
101714,0.05080583009048304
101715,0.10639287177796636
101728,0.09453383029893195
101732,0.07167396091589558
101757,0.08982194032625496
101758,0.10216048712893754
101759,0.10332324690632312
101762,0.05048136047730652
101764,0.07314549836923198
101780,0.1162920084758254
101784,0.08773853384263824
101789,0.07161647984658744
101816,0.0820321060790895
101819,0.058869875027922354
101827,0.04359385382917326
101863,0.0832048283421126
101867,0.1018871885952001
101870,0.07286242833501133
101873,0.10268604174661362
101878,0.0946208658478616
101879,0.0554630794508858
101880,0.0713592734216366
101887,0.1101080526685664
101897,0.06297367732773486
101901,0.06369490671146776
101903,0.14907371182307716
101920,0.06964216995217984
101921,0.08281902673072326
101922,0.08006943430910907
101961,0.15337247773757168
101962,0.07878041035563653
101971,0.07272347554030884
101976,0.12299255800478104
102002,0.10054223416461316
102005,0.06705013429491681
102007,0.13864440953786647
102017,0.07006540443475141
102019,0.12015533381888313
102029,0.06012231840505371
102051,0.09234295413187482
102052,0.06667859444747684
102054,0.07920550658542948
102062,0.11321924394802767
102067,0.09825711941359697
102068,0.09283717091132347
102070,0.07130340786088042
102090,0.07484996375322958
102092,0.14017820471897485
102099,0.12889439021967136
102100,0.052013899769198284
102112,0.10151791313697538
102113,0.09838669651406529
102122,0.10112303574309546
102123,0.07397730517884865
102125,0.06822189077905914
102126,0.10590494527851188
102146,0.09404676606589993
102147,0.10294706273733632
102151,0.08574681587977304
102158,0.09187845223682262
102159,0.0751474101923736
102162,0.07082110363200612
102165,0.0801029489607846
102166,0.09979674492993548
102174,0.06659580134981055
102193,0.13331349644400065
102198,0.0860443262992477
102205,0.10364633864829684
102206,0.09662809482927062
102218,0.08892408760433267
102221,0.09469234158585929
102230,0.08575296855530574
102238,0.08722923198438243
102248,0.06409424485663014
102252,0.1035799967313764
102259,0.06481367780762821
102262,0.10012588698830033
102273,0.06953038498327602
102286,0.08925598932341108
102293,0.08093516324070157
102294,0.058863480450259666
102296,0.07196763029236196
102298,0.10581449213062229
102303,0.07457917663987079
102309,0.09191833722641271
102315,0.0672484377837308
102340,0.07589076281374932
102342,0.06710907415946903
102344,0.08387907881595293
102346,0.10969706992908888
102347,0.06419453864254057
102374,0.10735532880103714
102380,0.10326215115721242
102387,0.08228529530639583
102393,0.07553438874482132
102403,0.08231505385554361
102413,0.08862534118816201
102414,0.06629842254423363
102415,0.07874218371574397
102416,0.0830905688706712
102439,0.08874468927614815
102441,0.08318652117261265
102443,0.07745840012926734
102444,0.10017198835127392
102445,0.1436675162742625
102448,0.07040242549428459
102449,0.09109741911073872
102450,0.1321626905066239
102456,0.07400147094336007
102458,0.09463949066110688
102459,0.07763219766481393
102465,0.05314764465678002
102470,0.1292354838597175
102471,0.0627071992626945
102475,0.1155132403447082
102476,0.10815820084297444
102506,0.06986707951159
102509,0.06859547596517533
102519,0.08168676521977246
102522,0.07301512264180221
102545,0.07053881706486775
102549,0.12093648138350029
102562,0.06685411799976904
102563,0.07905049899406325
102568,0.10156963545310106
102582,0.11159291341848965
102592,0.05686062375795129
102597,0.08191071932165113
102605,0.09837308469011906
102614,0.09193756651100872
102617,0.0932086427592169
102634,0.06432513984439818
102652,0.06269731907994595
102655,0.04587062609025404
102671,0.05739002449323201
102694,0.0775716659807806
102701,0.10109617315132308
102703,0.04887155445697046
102704,0.0673576067231097
102713,0.04204213040876193
102720,0.09054253977584859
102731,0.07238134215165455
102733,0.07557188764964483
102749,0.10596505968008489
102755,0.06906000134330234
102763,0.07815647659757625
102770,0.10500038366380465
102772,0.09236972251350997
102799,0.0917286422644538
102838,0.08503616742356476
102854,0.07707068581097207
102862,0.12097025758538285
102863,0.0906121045927248
102867,0.07041831683598868
102868,0.06861251151597465
102878,0.08837566201992873
102887,0.08725919247498
102898,0.10778025555043912
102904,0.08165214735146381
102912,0.1285299912154128
102919,0.06277572838257998
102927,0.07425358561487065
102932,0.09563832964168503
102933,0.1368091765273574
102935,0.05625200297585919
102958,0.09806509758629964
102969,0.09543803409007438
102971,0.07393994087811008
102975,0.0666163736914583
102979,0.10170182295754429
102982,0.059479028554602985
102987,0.12172227266875515
102989,0.08299039368514928
102995,0.08627741129351707
102996,0.08698854034685699
103000,0.05648469594127526
103001,0.10488469353816794
103004,0.07966773138365277
103010,0.08303654484713907
103025,0.10538782255491008
103029,0.09933472654839282
103046,0.09331081923008795
103056,0.07875377260423871
103062,0.07845739932073512
103078,0.10320293369113705
103083,0.059005442053030634
103092,0.08799975185786543
103096,0.08216002315853058
103097,0.11794269846572654
103102,0.12652721054297866
103112,0.08908045982423418
103132,0.05707959476227726
103144,0.0859424993532492
103145,0.08053695627993852
103146,0.06767767010577068
103147,0.10786574784611586
103158,0.07723811606545647
103171,0.11038692497844499
103173,0.06148934095306712
103184,0.09293619982012269
103195,0.09820546589208415
103196,0.060695984656715406
103206,0.07460204399247279
103230,0.08525095678251485
103231,0.10639885569016647
103232,0.09087318337429379
103239,0.12440733786643476
103240,0.08272354456614271
103243,0.06837233332339664
103252,0.09779028315083078
103258,0.07610042948663565
103259,0.09988203197754317
103279,0.07055949117307177
103280,0.05279103472265093
103286,0.08335814207610065
103287,0.12284864936840713
103290,0.08897866311091339
103298,0.09136590008954647
103315,0.04880502883128644
103319,0.07657615270066791
103334,0.11258192678540532
103336,0.11380177509928907
103345,0.08683937812665767
103368,0.07651773992923
103371,0.10512056085607557
103377,0.07156047896113622
103398,0.06103038018234442
103404,0.06060078251822249
103408,0.10711600200562309
103410,0.07632923645816682
103418,0.0729923859487318
103420,0.11458063446604858
103432,0.10313850288148373
103433,0.07031519971955627
103436,0.06415979976569834
103440,0.0834714799437603
103453,0.07787948970407373
103459,0.1050784375950551
103460,0.08075649570098237
103461,0.06319909512677967
103462,0.09080286327859778
103473,0.09539329420685526
103474,0.05223652736725941
103475,0.11299178373735046
103478,0.10908586197254042
103480,0.09614080346166311
103484,0.06356780252429745
103494,0.08938659766305625
103513,0.10656823832207359
103515,0.08559001628111426
103516,0.1542286380415223
103525,0.11023415789464504
103541,0.11544821514941128
103544,0.07122241938646538
103562,0.11673277301520667
103570,0.15690564267007548
103572,0.12440957240106493
103574,0.06861542260789354
103575,0.092513715183382
103591,0.10718454684711343
103594,0.07173138429235361
103609,0.06432927817921877
103613,0.06707543349698018
103614,0.08026931291406685
103615,0.06069873744035719
103624,0.11000882917767149
103625,0.1298808014058325
103628,0.13530423145256687
103629,0.06671769776560528
103647,0.07706363277553813
103648,0.09358891730621675
103651,0.07345845063736124
103658,0.057223854510872404
103668,0.07642261448224048
103669,0.07598267852534317
103676,0.07994357890620529
103682,0.0766113135871994
103683,0.05857565224304806
103689,0.06647994889299329
103725,0.04925841822681121
103733,0.09702616176990708
103744,0.04959806271879676
103762,0.10262664252751873
103771,0.12390605536406146
103773,0.06265341336743648
103783,0.10403710857334522
103784,0.09776802761923993
103808,0.06520887955209184
103812,0.06779023981277167
103813,0.08744953220299419
103814,0.08778164244827502
103818,0.13467457221330667
103824,0.08403041743416129
103828,0.05347967398743757
103830,0.08511202061840481
103840,0.06364332093000893
103842,0.11042602303530616
103847,0.11666174294735825
103848,0.09418057124195675
103851,0.05789985316157955
103854,0.11547290940271737
103857,0.18227333995051004
103861,0.05756583433127465
103862,0.08375629402969482
103865,0.09576757700958795
103870,0.052685990486834
103876,0.09632174234140078
103891,0.14338105911824192
103908,0.0677620831551821
103914,0.08459939667079203
103918,0.09526979427418572
103940,0.10035899339035168
103963,0.12806441234445207
103966,0.0991593933570563
103971,0.11928571641941516
103980,0.1100364288710579
103984,0.07805671593003757
103985,0.08563006071444375
103998,0.12560168069266373
104019,0.0763663110919806
104026,0.08856929507539288
104035,0.12295061117902666
104044,0.07587071838813848
104045,0.08465950865816954
104047,0.11229702688270356
104051,0.06430653638027699
104058,0.07776389849511738
104063,0.0684718320469511
104066,0.09122415409788315
104087,0.05066721311310349
104089,0.07548622320254228
104095,0.07992349362604778
104098,0.11483493870933503
104104,0.055920338032189036
104110,0.08900968967053624
104120,0.08351130154768749
104122,0.05833699340471939
104131,0.08344612054473662
104132,0.09225615770565476
104135,0.05707231019419256
104136,0.08364598389036344
104149,0.07332140189366836
104150,0.08382072077399343
104156,0.09115031900526413
104165,0.09033527162878849
104175,0.07565751716522169
104179,0.1043201704258648
104184,0.09271183714331917
104206,0.0651399749539044
104216,0.10255926323950657
104230,0.14882270937028216
104257,0.05776960449468242
104272,0.05186741654301548
104273,0.08839617141132557
104278,0.05021694380887434
104294,0.10126299303424825
104295,0.07453535163995365
104297,0.0654156131967161
104298,0.09520460937603245
104308,0.09998227053759152
104318,0.08068150612706317
104319,0.06235206187061291
104320,0.10474320662080555
104327,0.09970423353083255
104334,0.08807496458789933
104344,0.10563502203851191
104350,0.0675450580302014
104351,0.09696731541398564
104354,0.10624216661204337
104369,0.13104984137415263
104376,0.08847346396895348
104381,0.08393802331931675
104384,0.09614919517348612
104391,0.05602099379754299
104394,0.09186702407480765
104398,0.11934216052482613
104402,0.0742332421736043
104408,0.08719792787775538
104409,0.052724765086033194
104410,0.12417642520637548
104412,0.07973492543252553
104417,0.11513535455105747
104424,0.08870535692100343
104426,0.06591503648475498
104435,0.08362121315050734
104445,0.07050149201434328
104458,0.05781991952915423
104460,0.08608319162766814
104466,0.07536112439658163
104472,0.10431644865902027
104473,0.11572844978323533
104479,0.0541058143917864
104480,0.07741381637962413
104482,0.11624642538481204
104499,0.05645137770438641
104501,0.051353780754334166
104502,0.06879836096651601
104506,0.08700775469676993
104510,0.060682645379190325
104512,0.05624998744470285
104520,0.1314439720792851
104528,0.1034818016275348
104529,0.09461993167586287
104541,0.10050862277199149
104578,0.05945199074044328
104584,0.08378327754365952
104588,0.10384316608879403
104602,0.07420352145090463
104610,0.05940026637588381
104611,0.08971097423014456
104618,0.11594369601343552
104620,0.07844529174983733
104622,0.0560656562749536
104624,0.07032202377544758
104625,0.09627192228702917
104634,0.12663432510743716
104639,0.10188528206399894
104646,0.07770598673695935
104647,0.06616403208276177
104652,0.053903604471160216
104670,0.08741624571949506
104677,0.07279991210527212
104685,0.11926909188761824
104691,0.09486966793659296
104696,0.07792446176349212
104699,0.061017769584887326
104712,0.1143989840584573
104714,0.07852127577233223
104717,0.08053039623971786
104718,0.0765957122088163
104740,0.06688902370778894
104741,0.09707262072540437
104743,0.04421877495621358
104744,0.09241249637522038
104747,0.10217567241016612
104767,0.08414230460714964
104772,0.20172405423620585
104776,0.13034617644080823
104779,0.06500025796348008
104814,0.08373053918317154
104815,0.07743328926090379
104830,0.09691718729186764
104831,0.12038151706010185
104833,0.11174240654676354
104839,0.07348599383960605
104840,0.09104519275250633
104860,0.08351543163612209
104861,0.060178919609663074
104866,0.0853966913560779
104870,0.07071049287443298
104877,0.09383968426794755
104878,0.057773415669492324
104879,0.0753097402704499
104880,0.0899768151188831
104899,0.08153202602533272
104906,0.05663478233884962
104907,0.11301926812793636
104913,0.09220400361918316
104916,0.11437898406124762
104921,0.09454126870023749
104930,0.07543453541419018
104931,0.09350301223255111
104936,0.09999301435107036
104937,0.07660072706931807
104942,0.07928592607243935
104943,0.07580628104298318
104969,0.10494833075504321
104972,0.14101467973196832
104988,0.09128301186108698
105013,0.10315126896154199
105015,0.08948053007220234
105019,0.06987000671430493
105027,0.09566056378963263
105030,0.101952971243157
105035,0.15871829273888582
105041,0.06461983377298466
105051,0.13650908528750272
105056,0.07331820045178558
105067,0.1697472827806339
105071,0.09820838729424179
105072,0.06203957327037227
105074,0.1342624112154261
105091,0.10681060576022963
105101,0.07203601186392242
105103,0.08616196560671822
105134,0.09403030383268296
105139,0.0873498118800183
105142,0.13559857787031424
105146,0.08273364314963161
105163,0.08007765810178094
105168,0.10715726261756872
105172,0.05486679464664447
105176,0.12755008383448915
105195,0.08396481420500912
105196,0.12697356459841372
105197,0.05942782808002953
105203,0.0853938074608834
105223,0.08201102666774013
105227,0.09146940549760416
105228,0.05984710491185463
105230,0.11496558098189211
105231,0.1391740037471081
105239,0.07783078234996726
105242,0.11416857095991052
105244,0.08753985007555402
105245,0.10862403103417226
105248,0.049740885495982747
105249,0.07623275231008755
105266,0.1253921377083579
105271,0.13199454958990678
105276,0.1018060090580238
105282,0.10059487214503421
105292,0.08557924067738264
105297,0.04666759780287157
105332,0.11391535205638209
105333,0.07605868592330574
105343,0.06044663001256256
105344,0.0553522170809796
105345,0.09913785774355326
105357,0.08627834094547196
105359,0.08575159228072447
105366,0.07251396722966227
105367,0.10104554056947201
105370,0.04575156141183769
105377,0.08666575893146779
105390,0.09142160514346373
105399,0.06556496350710911
105403,0.07635573885177302
105404,0.08247134780031906
105414,0.06592803610922666
105417,0.08233468828176746
105425,0.12004448938241402
105452,0.06525497628164277
105454,0.11171473617612936
105456,0.12327950420464495
105470,0.09096268421485028
105471,0.05328982585678407
105483,0.08522662887124416
105493,0.10583365777124121
105508,0.12078599539770622
105514,0.09840546689293839
105515,0.05381159904578733
105528,0.1280490802695585
105529,0.06647661278286303
105531,0.06442991304896313
105532,0.06926298814460523
105558,0.05456050389574702
105574,0.08399255431895547
105578,0.056176602339621316
105584,0.14118344354088846
105595,0.1009766888693198
105617,0.10381546694742971
105618,0.07845039832284748
105621,0.07281311642292772
105625,0.07074428122877477
105629,0.07962781751537232
105630,0.059584219904637956
105634,0.06803731948045535
105635,0.09318936777943335
105641,0.08268075589438188
105647,0.10991970767805631
105648,0.07801208825680299
105655,0.06773711360323909
105657,0.06265297055945189
105672,0.11395638975907743
105678,0.08858957616440384
105682,0.07419048591469735
105691,0.08938126104911712
105692,0.07815592799767286
105706,0.11354510631489355
105712,0.11014261073306936
105720,0.08609168154967506
105734,0.07138207687948174
105735,0.08649843635079485
105736,0.08870745767760328
105737,0.05099550032943053
105738,0.12298011517694958
105740,0.1191437810516475
105744,0.06718995450420469
105747,0.10807762669099118
105749,0.10049840832367257
105754,0.08661179282053019
105758,0.0670510260191977
105760,0.07382320279671849
105767,0.08456968499708307
105784,0.11622767159334216
105791,0.08602549880579771
105802,0.08207117141728834
105807,0.11857040402951864
105809,0.07322734235919061
105816,0.08233541187279159
105817,0.05512179119269791
105824,0.11023193750876187
105832,0.10015314574626437
105856,0.0820084160338096
105865,0.07379500714963318
105899,0.07042229596698547
105906,0.046414535823091296
105916,0.08530204759076963
105923,0.09695723490178322
105937,0.09699243891912777
105965,0.06235664248017739
105966,0.08363823256068577
105968,0.07033232648825169
105973,0.07554405519612996
105976,0.10056929699514608
105978,0.06180847394855839
105979,0.0677228820884339
105991,0.09600992782402762
105998,0.0767249233690264
105999,0.08843819724953753
106000,0.09615623252490707
106001,0.08920085504418075
106010,0.0774035828911995
106011,0.09811420791303503
106013,0.10549181877180341
106015,0.08514080014237795
106026,0.06370536326110099
106032,0.06677693262750595
106035,0.0850764505288572
106040,0.07814859603973698
106041,0.11965255742050351
106044,0.051533599703736874
106053,0.09727485854761464
106054,0.06112564267893584
106065,0.11305478043288872
106081,0.06697013568400816
106083,0.0887042087887279
106087,0.08911772501462072
106090,0.08799467859327709
106101,0.047973328618434806
106102,0.1156909115974453
106109,0.07572657780949152
106116,0.06139171560260994
106150,0.06335731963217393
106155,0.1775809934562844
106166,0.08934978984374504
106176,0.08051906824605515
106189,0.06450313426368513
106199,0.11003423301497164
106205,0.09983794891491547
106206,0.08656646309225972
106211,0.08243374201902584
106214,0.05916816894704505
106216,0.06932240075838043
106217,0.09423191826656087
106225,0.07457287650560104
106249,0.06297976570491116
106256,0.08277321531442526
106258,0.07043985266527229
106261,0.08721819404700973
106262,0.10408914096870729
106264,0.049339797070726256
106271,0.08791651522591949
106276,0.08035022168076049
106277,0.08587972191710969
106286,0.10152777493919914
106293,0.05976581024161035
106295,0.07276223958207491
106296,0.08953107924702249
106297,0.1157219813451894
106298,0.08335144510471511
106311,0.06467388009766956
106314,0.11501428851082698
106320,0.10288281301004484
106334,0.09204820091208231
106346,0.07201158969886452
106347,0.06998700452043441
106349,0.08208645494660302
106354,0.09653510008522458
106360,0.06268138430170986
106373,0.07468206440248024
106377,0.0694407395295746
106386,0.10220191748872534
106387,0.09999236252210003
106391,0.05283947276343896
106401,0.11964921041555096
106411,0.11563254274509562
106413,0.11479506531457774
106426,0.09222863692243742
106427,0.06381223860855773
106428,0.1170464760612027
106434,0.09784293344078383
106438,0.08437858697991504
106440,0.09808872956307656
106441,0.05999742985523143
106452,0.11564310885177713
106453,0.0822804017337322
106454,0.0984108074910584
106457,0.08553358837877871
106484,0.06825743157532758
106488,0.14490819994240192
106491,0.0829601787577581
106514,0.08076365994797052
106527,0.08083522614487083
106528,0.07063593815608396
106529,0.05772972694454155
106534,0.11804525738311192
106550,0.10281185914910985
106577,0.07908309378496149
106585,0.12910249507345944
106590,0.0644421381564775
106607,0.07631480730891234
106610,0.10054074471170225
106611,0.08785408275169725
106612,0.12664162869317683
106624,0.05886998108401138
106631,0.06150417168923706
106647,0.16180170248178205
106660,0.11232191301797169
106674,0.0910599769621603
106687,0.06664876551491997
106712,0.10038392136094497
106713,0.08572623971875748
106717,0.06731921405216007
106720,0.08856329567813437
106721,0.0871894684122704
106724,0.07466769465144182
106735,0.09585460001398248
106739,0.09066140753037273
106740,0.08000812329345627
106754,0.06514636847717821
106760,0.16181755520667146
106761,0.09549859172425862
106784,0.1122213064193002
106787,0.08496014692818651
106797,0.06460733883021601
106798,0.07440387476485302
106802,0.11831792906740157
106803,0.09400321931789896
106804,0.1420295022378702
106805,0.07173605479917881
106810,0.11332914945144225
106812,0.09258428479891109
106813,0.06718242753188003
106817,0.0651630605115788
106822,0.1132414129700597
106823,0.08579308360252846
106827,0.05799140328967208
106841,0.07215771165045218
106851,0.09511706389460124
106852,0.09543169668499757
106853,0.14292919474231644
106854,0.15538832135842034
106861,0.10209979858078744
106873,0.11752880109731784
106877,0.06777741835684468
106878,0.08278969829146783
106881,0.10234875762702426
106900,0.08649683466407844
106906,0.06523995329549702
106907,0.07859303434383484
106914,0.08017619538883011
106916,0.0976474048264165
106924,0.07206792626690525
106931,0.06811784351722898
106936,0.11036060028976495
106937,0.08361705920907672
106938,0.0615926580646567
106939,0.09370892194043962
106943,0.07581721950755566
106944,0.07555833974689553
106967,0.09926074734268488
106980,0.07045159243744338
106986,0.05976349110626377
106987,0.08336792202515589
106990,0.05990429695188374
107013,0.04668086130454833
107023,0.09085901942603623
107033,0.06408764385290555
107037,0.09359057288061093
107048,0.09455456000076298
107071,0.10194382816182543
107081,0.0498893719519912
107113,0.07668283972709766
107130,0.059358387685503215
107131,0.0797975110844659
107145,0.08662969152325595
107156,0.07891854029750676
107219,0.07380130394353265
107222,0.13197380742578405
107223,0.18059407473193778
107232,0.11426385479003065
107245,0.08339212447945261
107246,0.048555290201775216
107247,0.0651459988947765
107256,0.05910066978489162
107259,0.0833770635097889
107260,0.04855428551326695
107279,0.12913278861367822
107280,0.072970349557348
107281,0.08396901264429563
107285,0.08248294961628058
107329,0.09675101107679623
107337,0.08353390263794004
107349,0.07348546419543006
107350,0.09256843454369465
107351,0.05649221924143264
107359,0.14987075081277332
107391,0.0813744741342505
107394,0.10263009790029559
107395,0.06109120084257117
107406,0.11066757943098497
107416,0.11045790293603858
107417,0.08011340041187108
107418,0.08026348398681227
107419,0.06877521824562445
107444,0.08391669967417077
107445,0.09542627026715028
107446,0.08455759733982994
107460,0.08943140026285952
107470,0.08904195540046093
107475,0.06666321170998828
107520,0.09447837873564643
107526,0.07355092274284875
107527,0.05038130890583178
107530,0.061971845398946575
107532,0.13771077982341381
107534,0.10573139888183293
107535,0.0899213415810956
107554,0.10793855429363484
107556,0.08379887829180659
107559,0.10003738574787413
107561,0.05656166088290845
107564,0.07125729946370261
107566,0.09027356028896637
107571,0.06867347003687074
107590,0.08945084958095512
107602,0.08773248329208601
107625,0.11375557998541254
107626,0.12946614628899306
107635,0.08270581996021655
107636,0.06845548170202193
107645,0.0896076161690028
107652,0.09782716609125156
107655,0.054077591461083506
107668,0.0652050399588172
107670,0.07247747547400002
107677,0.04446015182875638
107680,0.10312072387804996
107683,0.0903147905923887
107684,0.06376870787801327
107691,0.08269636631074503
107692,0.11372878031682569
107703,0.09801146148976252
107709,0.050958043197816806
107710,0.0794878442080077
107721,0.09460001486772764
107725,0.09517620169149858
107727,0.10891306312484166
107739,0.07781111491103881
107740,0.10620694559565165
107741,0.09042128803212544
107747,0.07884099074353014
107765,0.1364775218286543
107768,0.0613328933997051
107775,0.09657265005955892
107782,0.11685053184188168
107790,0.06557336136837041
107801,0.06887482449696368
107807,0.0548138479695093
107811,0.11685613946686065
107817,0.10834632389050723
107826,0.07200768914741343
107838,0.08490502438177613
107839,0.07900178708579585
107843,0.07216697586562422
107847,0.06432240878783009
107849,0.09565246956010806
107850,0.0834190161664699
107867,0.0994757906984479
107871,0.09379509145619927
107908,0.08057871444724891
107913,0.12656244755348822
107927,0.0921855971696577
107931,0.051520925658796575
107955,0.05865997152260021
107962,0.07913146851875894
107977,0.07563424244706288
107978,0.07666591023576788
107993,0.06308643021074208
108010,0.08284719839817231
108016,0.09428645535890061
108018,0.14166221711183077
108027,0.12366733506525196
108045,0.08389596263032773
108069,0.11987633179634084
108082,0.10428082246416213
108089,0.08731359479834357
108092,0.07170846423007361
108106,0.07065979597060901
108112,0.07513379869416116
108120,0.11953030340324473
108122,0.1753787350041452
108135,0.12443512602388057
108170,0.07276248146779968
108171,0.08694313277760612
108177,0.06411591948575368
108180,0.11046655282885752
108183,0.09055608304259594
108184,0.055058906698996796
108185,0.08618531520431562
108192,0.0912602868623307
108195,0.1051245426586872
108196,0.11404905459002043
108218,0.06136448362051343
108219,0.12290489384427386
108243,0.10887757500047535
108249,0.05624406901132044
108251,0.051302610804023055
